Data Set Name,Display Name,Code,Schema,Table Name,Column Name,Field Type
Training/Activity,Activity/Training Start HHMMSS Time String - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_HHMMSS_Time_String24,Text
Training/Activity,Activity/Training Start Holiday,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Holiday,Text
Training/Activity,Activity/Training Start Hour Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_Hour_Of_Day12,Text
Training/Activity,Activity/Training Start Hour Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_Hour_Of_Day24,Text
Training/Activity,Activity/Training Start Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_Hour_Range_Of_Day12,Text
Training/Activity,Activity/Training Start Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_Hour_Range_Of_Day24,Text
Training/Activity,Activity/Training Start Incident Date Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Incident_Date_Name,Text
Training/Activity,Activity/Training Start Incident Day Of Week Number And Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Incident_Day_Of_Week_Number_And_Name,Text
Training/Activity,Activity/Training Start Incident Month Number And Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Incident_Month_Number_And_Name,Text
Training/Activity,Activity/Training Start Is Holiday?,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Is_Holiday,Boolean
Training/Activity,Activity/Training Start Is Weekend?,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Is_Weekend,Boolean
Training/Activity,Activity/Training Start Minute Of Hour,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_Minute_Of_Hour,Text
Training/Activity,Activity/Training Start Month Abbreviation - Year,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Month_Abbreviation_Year,Text
Training/Activity,Activity/Training Start Month Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Month_Name,Text
Training/Activity,Activity/Training Start Month Name - Year,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Month_Name_Year,Text
Training/Activity,Activity/Training Start Month Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Month,Number
Training/Activity,Activity/Training Start Month Number - Year,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Month_Number_Year,Text
Training/Activity,Activity/Training Start Quarter Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Quarter,Number
Training/Activity,Activity/Training Start Six-Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_SixHourRangeOfDay12,Text
Training/Activity,Activity/Training Start Six-Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_SixHourRangeOfDay24,Text
Training/Activity,Activity/Training Start Three-Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_ThreeHourRangeOfDay12,Text
Training/Activity,Activity/Training Start Three-Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_ThreeHourRangeOfDay24,Text
Training/Activity,Activity/Training Start Twelve-Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_TwelveHourRangeOfDay12,Text
Training/Activity,Activity/Training Start Twelve-Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_TwelveHourRangeOfDay24,Text
Training/Activity,Activity/Training Start Two-Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_TwoHourRangeOfDay12,Text
Training/Activity,Activity/Training Start Two-Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_TwoHourRangeOfDay24,Text
Training/Activity,Activity/Training Start Week - Year,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Week_Year,Text
Training/Activity,Activity/Training Start Week Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Week_Name,Text
Training/Activity,Activity/Training Start Week Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Week,Number
Training/Activity,Activity/Training Start Weekend?,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Weekend,Text
Training/Activity,Activity/Training Start Year,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Year,Text
Training/Activity,Activity/Training Start Year - Month Abbreviation,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Year_Month_Abbreviation,Text
Training/Activity,Activity/Training Start Year - Month Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Year_Month_Name,Text
Training/Activity,Activity/Training Start Year - Month Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Year_Month_Number,Text
Training/Activity,Activity/Training Start Year - Week,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Year_Week,Text
Training/Activity,Activity/Training Station,,DwTrainingActivity,Dim_Event,Activity_Training_Station,Text
Training/Activity,Activity/Training Sub-Category,,DwTrainingActivity,Dim_Event,Activity_Training__Sub_Category,Text
Training/Activity,Activity/Training Topic Count,,DwTrainingActivity,Dim_Event,Activity_Training_Topic_Count,Number
Training/Activity,Activity/Training Topic List,,DwTrainingActivity,Dim_Event,Activity_Training_Topic_List,Text
Training/Activity,Activity/Training Total Hours,,DwTrainingActivity,Dim_Event,Activity_Training_Total_Hours,Number
Training/Activity,Activity/Training Trainer Count,,DwTrainingActivity,Dim_Event,Activity_Training_Trainer_Count,Number
Training/Activity,Activity/Training Trainer List,,DwTrainingActivity,Dim_Event,Activity_Training_Trainer_List,Text
Training/Activity,Activity/Training Validity Score,,DwTrainingActivity,Dim_Event,Activity_Training_Validity_Score,Number
Training/Activity,Activity/Training Vehicle,,DwTrainingActivity,Dim_Event,Activity_Training_Vehicle,Text
Training/Activity,Agency Active Status,,DwEms,Dim_Agency,Agency_Active_Status,Boolean
Training/Activity,Agency County Population 2010,,DwEms,Dim_Agency,Agency_County_Population_2010,Number
Training/Activity,Agency County Total Area In Square Miles,,DwEms,Dim_Agency,Agency_County_Total_Area_In_Square_Miles,Number
Training/Activity,Agency Critical Care Flag,,DwEms,Dim_Agency,Agency_Critical_Care_Flag,Boolean
Training/Activity,Agency Daylight Savings Time Use,,DwEms,Dim_Agency,Agency_Daylight_Savings_Time_Use,Text
Training/Activity,Agency FDID,,DwEms,Dim_Agency,Agency_FDID,Text
Training/Activity,Agency Fire Department ID Number List,,DwEms,Dim_Agency,Agency_Fire_Department_ID_Number_List,Text
Training/Activity,Agency Has EMS CAD Integration,,DwEms,Dim_Agency,Agency_Has_EMS_CAD_Integration,Boolean
Training/Activity,Agency Has Fire CAD Integration,,DwEms,Dim_Agency,Agency_Has_Fire_CAD_Integration,Boolean
Training/Activity,Agency Is Demo Service,,DwEms,Dim_Agency,Agency_Is_Demo_Service,Boolean
Training/Activity,Agency Level Of Service,,DwEms,Dim_Agency,Agency_Level_Of_Service,Text
Training/Activity,Agency Level1,,DwEms,Dim_Agency,Agency_Level1,Text
Training/Activity,Agency Level2,,DwEms,Dim_Agency,Agency_Level2,Text
Training/Activity,Agency Level3,,DwEms,Dim_Agency,Agency_Level3,Text
Training/Activity,Agency Level4,,DwEms,Dim_Agency,Agency_Level4,Text
Training/Activity,Agency National Provider Identifier List,,DwEms,Dim_Agency,Agency_National_Provider_Identifier_List,Text
Training/Activity,Agency Number,,DwEms,Dim_Agency,Agency_Number,Text
Training/Activity,Agency Organization Status,,DwEms,Dim_Agency,Agency_Organziation_Status,Text
Training/Activity,Agency Organizational Tax Status,,DwEms,Dim_Agency,Agency_Organizational_Tax_Status,Text
Training/Activity,Agency Organizational Type,,DwEms,Dim_Agency,Agency_Organizational_Type,Text
Training/Activity,Agency Other Types Of Service List,,DwEms,Dim_Agency,Agency_Other_Types_Of_Service_List,Text
Training/Activity,Agency Primary Type Of Service,,DwEms,Dim_Agency,Agency_Primary_Type_Of_Service,Text
Training/Activity,Agency Service Area State List,,DwEms,Dim_Agency,Agency_Service_Area_State_List,Text
Training/Activity,Agency State Code,,DwEms,Dim_Agency,Agency_State,Text
Training/Activity,Agency State Name Reporting To,,DwEms,Dim_Agency,Agency_State_Name_Reporting_To,Text
Training/Activity,Agency Time Zone,,DwEms,Dim_Agency,Agency_Time_Zone,Text
Training/Activity,Agency Unique State ID,,DwEms,Dim_Agency,Agency_Unique_State_ID,Text
Training/Activity,Agency Urban Influence Code,,DwEms,Dim_Agency,Agency_Urban_Influence_Code,Text
Training/Activity,Agency Urban Influence Description,,DwEms,Dim_Agency,Agency_Urban_Influence_Description,Text
Training/Activity,Agency Urbanicity,,DwEms,Dim_Agency,Agency_Urbanicity,Text
Training/Activity,Attendee Agency Badge Number,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Badge_Number,Text
Training/Activity,Attendee Agency Current Practice Level Effective Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Current_Practice_Level_Effective_Date,Date
Training/Activity,Attendee Agency Current Practice Level Expiration Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Current_Practice_Level_Expiration_Date,Date
Training/Activity,Attendee Agency Other Job Responsibilities List,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Other_Job_Responsibilities_List,Text
Training/Activity,Attendee Agency Payroll ID,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Payroll_ID,Text
Training/Activity,Attendee Agency Personnel ID,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Personnel_ID,Text
Training/Activity,Attendee Agency Position,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position,Text
Training/Activity,Attendee Agency Position End Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position_End_Date,Date
Training/Activity,Attendee Agency Position Start Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position_Start_Date,Date
Training/Activity,Attendee Agency Primary EMS Job Role,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Primary_EMS_Job_Role,Text
Training/Activity,Attendee Current National Registry Certification Date,,DwEms,Dim_Personnel,Personnel_Current_National_Registry_Certification_Date,Date
Training/Activity,Attendee Current National Registry Expiration Date,,DwEms,Dim_Personnel,Personnel_Current_National_Registry_Expiration_Date,Date
Training/Activity,Attendee Current State Licensure ID (dPersonnel.23),dPersonnel.23,DwEms,Dim_PersonnelLicenseGroup,Personnel_States_Licensure_ID_Number,Text
Training/Activity,Attendee Current State Licensure Level (dPersonnel.24),dPersonnel.24,DwEms,Dim_PersonnelLicenseGroup,Personnel_State_EMS_Certification_Licensure_Level,Text
Training/Activity,Attendee Current States Initial Licensure Issue Date (dPersonnel.26),dPersonnel.26,DwEms,Dim_PersonnelLicenseGroup,Personnel_Initial_States_Licensure_Issue_Date,Date
Training/Activity,Attendee Current States Licensure Certification Date (dPersonnel.25),dPersonnel.25,DwEms,Dim_PersonnelLicenseGroup,Personnel_State_EMS_Current_Certification_Date,Date
Training/Activity,Attendee Current States Licensure Expiration Date (dPersonnel.27),dPersonnel.27,DwEms,Dim_PersonnelLicenseGroup,Personnel_Current_States_Licensure_Expiration_Date,Date
Training/Activity,Attendee Current States Licensure Expiration Date Minus Duration Months,,DwEms,Dim_PersonnelLicenseGroup,Personnel_Current_States_Licensure_Expiration_Date_Minus_Duration_Months,Date
Training/Activity,Attendee Date Time In,,DwTrainingActivity,Dim_Attendee,Attendee_Date_Time_In,Date/Time
Training/Activity,Attendee Date Time Out,,DwTrainingActivity,Dim_Attendee,Attendee_Date_Time_Out,Date/Time
Training/Activity,Attendee EMS Agency Certification Achieved Date (dPersonnel 39),,DwEms,Dim_PersonnelCertificationLevelGroup,Personnel_EMS_Agency_Certification_Achieved_Date,Date
Training/Activity,Attendee EMS Agency Certification Active,,DwEms,Dim_PersonnelCertificationLevelGroup,Personnel_EMS_Agency_Certification_Active,Text
Training/Activity,Attendee EMS Current Agency Licensure -- Practice Level (dPersonnel 38),,DwEms,Dim_PersonnelCertificationLevelGroup,Personnel_EMS_Certification_Level,Text
Training/Activity,Attendee First Name,,DwEms,Dim_Personnel,Personnel_First_Name,Text
Training/Activity,Attendee Full Name,,DwEms,Dim_Personnel,Personnel_Full_Name,Text
Training/Activity,Attendee Hours Attended,,DwTrainingActivity,Dim_Attendee,Attendee_Hours_Attended,Number
Training/Activity,Attendee Last Name,,DwEms,Dim_Personnel,Personnel_Last_Name,Text
Training/Activity,Attendee Licensure Level Duration In Months,,DwEms,Dim_PersonnelLicenseGroup,Personnel_Licensure_Level_Duration_In_Months,Number
Training/Activity,Attendee Licensure Level Required Training Hours,,DwEms,Dim_PersonnelLicenseGroup,Personnel_Licensure_Level_Required_Training_Hours,Number
Training/Activity,Attendee Middle Name / Initial,,DwEms,Dim_Personnel,Personnel_Middle_Name_Initial,Text
Training/Activity,Attendee National Registry Certification Level,,DwEms,Dim_Personnel,Personnel_National_Registry_Certification_Level,Text
Training/Activity,Attendee National Registry Number,,DwEms,Dim_Personnel,Personnel_National_Registry_Number,Text
Training/Activity,Attendee Paid,,DwTrainingActivity,Dim_Attendee,Attendee_Paid,Boolean
Training/Activity,Attendee Pass Fail Status,,DwTrainingActivity,Dim_Attendee,Attendee_Pass_Fail,Text
Training/Activity,Attendee Pay Rate,,DwTrainingActivity,Dim_Attendee,Attendee_Pay_Rate,Number
Training/Activity,Attendee Pay Rate Description,,DwTrainingActivity,Dim_Attendee,Attendee_Pay_Rate_Description,Text
Training/Activity,Attendee Position Name,,DwTrainingActivity,Dim_Attendee,Attendee_Position_Name,Text
Training/Activity,Attendee Rank,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Rank,Text
Training/Activity,Attendee Rank End Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Rank_End_Date,Date
Training/Activity,Attendee Rank Start Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Rank_Start_Date,Date
Training/Activity,Attendee Score,,DwTrainingActivity,Dim_Attendee,Attendee_Score,Number
Training/Activity,Attendee State Of Licensure (dPersonnel.22),dPersonnel.22,DwEms,Dim_PersonnelLicenseGroup,Personnel_State_Of_Licensure,Text
Training/Activity,Attendee States Licensure Active,,DwEms,Dim_PersonnelLicenseGroup,Personnel_States_Licensure_Active,Text
Training/Activity,Attendee Status,,DwTrainingActivity,Dim_Attendee,Attendee_Status,Text
Training/Activity,Certification Name,,DwTrainingActivity,Dim_Certification,Certification_Name,Text
Training/Activity,Certification Requirement Name,,DwTrainingActivity,Dim_CertificationRequirement,CertificationRequirement_Name,Text
Training/Activity,Document Description,,DwTrainingActivity,Dim_Document,Document_Description,Text
Training/Activity,Document File Name,,DwTrainingActivity,Dim_Document,Document_File_Name,Text
Training/Activity,Document File Type,,DwTrainingActivity,Dim_Document,Document_File_Type,Text
Training/Activity,Event ID Internal,,DwTrainingActivity,Fact_TrainingActivityEvent,Event_ID_Internal,Text
Training/Activity,Topic Hours,,DwTrainingActivity,Dim_Topic,Topic_Hours,Number
Training/Activity,Topic Name,,DwTrainingActivity,Dim_Topic,Topic_Name,Text
Training/Activity,Trainer Agency Badge Number,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Badge_Number,Text
Training/Activity,Trainer Agency Current Practice Level Effective Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Current_Practice_Level_Effective_Date,Date
Training/Activity,Trainer Agency Current Practice Level Expiration Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Current_Practice_Level_Expiration_Date,Date
Training/Activity,Trainer Agency Other Job Responsibilities List,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Other_Job_Responsibilities_List,Text
Training/Activity,Trainer Agency Payroll ID,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Payroll_ID,Text
Training/Activity,Trainer Agency Personnel ID,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Personnel_ID,Text
Training/Activity,Trainer Agency Position,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position,Text
Training/Activity,Trainer Agency Position End Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position_End_Date,Date
Training/Activity,Trainer Agency Position Start Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position_Start_Date,Date
Training/Activity,Trainer Agency Primary EMS Job Role,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Primary_EMS_Job_Role,Text
Training/Activity,Trainer Current National Registry Certification Date,,DwEms,Dim_Personnel,Personnel_Current_National_Registry_Certification_Date,Date
Training/Activity,Trainer Current National Registry Expiration Date,,DwEms,Dim_Personnel,Personnel_Current_National_Registry_Expiration_Date,Date
Training/Activity,Trainer Current State Licensure ID (dPersonnel.23),dPersonnel.23,DwEms,Dim_PersonnelLicenseGroup,Personnel_States_Licensure_ID_Number,Text
